id,affiliation_name,affiliation_id
10.99146709/a7h6j51,"Department of Biology, Washington University in St. Louis",https://ror.org/01yc7t268
10.74951206/i1p1l51,"ARC Centre of Excellence in Plant Energy Biology, School of Molecular Sciences, The University of Western Australia",https://ror.org/01a1mq059
10.37772969/o1f2h25,"Department of Plant Biology,School of Agronomy, Universidad de la República",https://ror.org/030bbe882
10.32043076/z5d8k97,"Department of Medical Physics, University of Wisconsin-Madison",https://ror.org/01y2jtd41
10.22219793/v4m1c50,"Department of Biomedical Engineering, University of Wisconsin-Madison",https://ror.org/01y2jtd41
10.84595110/k5v8b44,Morgridge Institute for Research,https://ror.org/05cb4rb43
10.78966789/q0m3d59,"Department of Psychology, Stockholm University",https://ror.org/05f0yaq80
10.96523537/r4f4z11,"Department of Developmental Psychology, University of Amsterdam",https://ror.org/04dkp9463
10.28507521/c6a5u68,"Department of Psychiatry, Radboud University Nijmegen Medical Centre",https://ror.org/05wg1m734
10.24355527/s9j1c41,"Department of Radiology and Nuclear Medicine, Amsterdam University Medical Centers",https://ror.org/05grdyy37
10.17304338/v1l6o97,"Department of Medical Imaging, Radboud University Medical Center",https://ror.org/016xsfp80
10.38102761/r1w8f34,Massachusetts General Hospital,https://ror.org/002pd6e78
10.78237345/x7h0b39,New York State Department of Health,https://ror.org/04hf5kq57
10.15299304/h2a5n97,"Bristol Veterinary School, University of Bristol",https://ror.org/0524sp257
10.36996108/x5y2l11,"Milner Centre for Evolution, Life Sciences Department, University of Bath",https://ror.org/002h8g185
10.10727511/t2o4p54,"Genomic Laboratory Hub (GLH), Addenbrooke’s Hospital, Cambridge University Hospitals NHS Foundation Trust",https://ror.org/04v54gj93
10.62059541/q1m5i50,"Gastrointestinal Reference Services, UK Health Security Agency",https://ror.org/018h10037
10.40633453/w7o0p01,"Institute for Risk Assessment Sciences, Utrecht University",https://ror.org/04pp8hn57
10.83252278/o1z8i36,Wake Forest School of Medicine,https://ror.org/0207ad724
10.44208103/v1t1h73,"Laboratory for Comparative Connectomics, RIKEN Center for Biosystems Dynamics Research",https://ror.org/023rffy11
10.7306680/o3z4k69,The Rockefeller University,https://ror.org/0420db125
10.77134667/k9h4d78,"Comprehensive Center for Clinical Neurosciences and Mental Health (C3NMH), Medical University of Vienna",https://ror.org/03prydq77
10.40592197/w1t6h67,"Department of Biomedical Imaging and Image-guided Therapy, Division of Nuclear Medicine, Medical University of Vienna",https://ror.org/03prydq77
10.65787629/s8i9s47,Center for Biomarker Research in Medicine (CBmed),https://ror.org/031gwf224
10.46963898/r9m9v25,"Department of Pharmaceutical Sciences, Division of Pharmaceutical Chemistry, University of Vienna",https://ror.org/03prydq77
10.41543508/g3x9h22,Ludwig Boltzmann Institute Applied Diagnostics,https://ror.org/03gjxds17
10.80408570/w5o2s72,"Department of Inorganic Chemistry, Faculty of Chemistry, University of Vienna",https://ror.org/03prydq77
10.15548886/e1j7z06,"Department of Radiation Sciences, Umeå University",https://ror.org/05kb8h459
10.72530643/t9e5m01,"Umeå Center for Functional Brain Imaging, Umeå University",https://ror.org/05kb8h459
10.895638/n3c0r51,"The Munich Center for the Economics of Aging, Max Planck Institute for Social Law and Social Policy",https://ror.org/03vp67w60
10.3541496/t6z6g91,"Clinical Brain Networks Group, QIMR Berghofer Medical Research Institute",https://ror.org/004y8wk30
10.82158731/d2h0b61,"School of Biomedical Sciences, Faculty of Medicine, University of Queensland",https://ror.org/00rqy9422
10.93839737/p9d5e77,"School of Medicine and Public Health, College of Health, Medicine and Wellbeing, The University of Newcastle",https://ror.org/00eae9z71
10.59799172/l4t8e60,"School of Psychological Sciences, College of Engineering, Science and Environment, The University of Newcastle",https://ror.org/00eae9z71
10.1004282/z0j8c07,"Research Center for Genome & Medical Sciences, Tokyo Metropolitan Institute of Medical Science",https://ror.org/00vya8493
10.64913326/j9z7x61,"Molecular Life History Laboratory, Department of Genomics and Evolutionary Biology, National Institute of Genetics",https://ror.org/02xg1m795
10.66928215/w7i0y63,"Department of Genetics, Sokendai (Graduate University for Advanced Studies)",https://ror.org/0516ah480
10.84606033/d4r5j03,"Section of Adult and Pediatric Endocrinology and Metabolism, University of Chicago",https://ror.org/024mw5h28
10.35764964/s3l4h99,"Laboratory of Integrative Neuroendocrinology, Institute of Experimental Medicine",https://ror.org/01jsgmp44
10.57681149/e7k1c37,"Laboratory of Molecular Cell Metabolism, Institute of Experimental Medicine",https://ror.org/03hjekm25
10.61306399/n2w8x21,"János Szentágothai PhD School of Neurosciences, Semmelweis University",https://ror.org/01g9ty582
10.31486605/l1s0q77,"Champalimaud Research, Champalimaud Foundation",https://ror.org/03g001n57
10.79061196/e7j0p18,"Department of Psychology, Stanford University",https://ror.org/00f54p054
10.84784144/a6p2a55,University of Leicester,https://ror.org/04h699437
10.14810355/h4v4x36,"Computational Biology Program, Fred Hutchinson Cancer Center",https://ror.org/007ps6h72
10.84555198/h7s0s40,"Molecular and Cellular Biology Program, University of Washington",https://ror.org/00cvxb145
10.40832324/z7e7w46,"Department of Biostatistics, University of Washington",https://ror.org/00cvxb145
10.69812345/n5z8b90,"Institute for Protein Design, Department of Biochemistry, University of Washington",https://ror.org/00cvxb145
10.16148076/o0z7q60,"Department of Statistics, University of Washington",https://ror.org/00cvxb145
10.67673561/y7b2v62,"Molecular Cell Biology of Autophagy Laboratory, The Francis Crick Institute",https://ror.org/04tnbqb63
10.19303218/x8t0t21,"Department of Biochemistry and Molecular Biology, Graduate School and Faculty of Medicine, The University of Tokyo",https://ror.org/057zh3y96
10.35696364/m1m2c24,"PRESTO, Japan Science and Technology Agency",https://ror.org/00097mb19
10.38194927/q2k3e30,CSIR-Institute of Genomics and Integrative Biology,https://ror.org/05ef28661
10.80659441/d8x8n90,Academy of Scientific and Innovative Research,https://ror.org/053rcsq61
10.84286989/k8c2k13,"Cellular Degradation Systems Laboratory, The Francis Crick Institute",https://ror.org/04tnbqb63
10.91001495/y6q0o60,"Department of Molecular Pathobiology, New York University, College of Dentistry",https://ror.org/0190ak572
10.21511217/u9h7p75,"Developmental Biology Program, Sloan Kettering Institute, Memorial Sloan Kettering Cancer Center",https://ror.org/02yrq0923
10.72512022/z6c4o59,"Department of Microbiology and Immunology, Doherty Institute, University of Melbourne",https://ror.org/01ej9dk98
10.70261888/b9m9o49,"Infection and Immunity Program, Department of Microbiology and Biomedicine Discovery Institute, Monash University",https://ror.org/02bfwt286
10.46746509/p4g5u83,"Biological Optical Microscopy Platform, University of Melbourne",https://ror.org/01ej9dk98
10.19682601/z5s5b98,"School of Microbiology, University College Cork",https://ror.org/03265fv13
10.28500251/v7k0p98,"School of Medicine, University College Cork",https://ror.org/03265fv13
10.16709534/c0p1m41,"APC Microbiome Ireland, University College Cork",https://ror.org/03265fv13
10.85510423/i5w6q86,"Microbiological Diagnostic Unit Public Health Laboratory, Department of Microbiology and Immunology, Doherty Institute, University of Melbourne",https://ror.org/01ej9dk98
10.78521885/r3g3e05,"Inserm Unité NeuroDiderot, Université Paris Cité",https://ror.org/05f82e368
10.41047758/q5m4z08,"Center for Research in Inflammatory Diseases (CRID), Department of Pharmacology, Ribeirão Preto Medical School, University of São Paulo",https://ror.org/036rp1748
10.81780358/p4p9z48,"Graduate Program in Basic and Applied Immunology, Ribeirão Preto Medical School, University of São Paulo",https://ror.org/036rp1748
10.28999728/w6x3d52,"Department of Physiology and Pharmacology, Snyder Institute for Chronic Diseases, Cumming School of Medicine, University of Calgary",https://ror.org/03yjb2x39
10.84407938/t1l2i77,"Department of Anesthesiology, Pain Mechanisms Laboratory, Wake Forest University School of Medicine",https://ror.org/0207ad724
10.31146914/e7f9x19,"Department of Pathology and Immunology, Washington University School of Medicine in Saint Louis",https://ror.org/01yc7t268
10.55364158/o0m6x09,"Univ Montpellier, Montpellier, France; Inserm U-1298, Institut des Neurosciences de Montpellier",https://ror.org/051escj72
10.81567848/l8l7d76,"National Heart, Lung and Blood Institute",https://ror.org/012pb6c26
10.24015134/l6l4n13,"Integrated Program in Neuroscience, McGill University",https://ror.org/01pxwe438
10.25351890/h8w1q41,"Department of Psychology, Harvard University",https://ror.org/03vek6s52
10.8773360/c0h7b31,"Berlin Institute of Medical Systems Biology and Systems Biology, Max Delbruck Center for Molecular Medicine",https://ror.org/04p5ggc03
10.25830687/e1r5g63,"Department of Anatomy & Structural Biology, Albert Einstein College of Medicine",https://ror.org/05cf8a891
10.14670779/n8m5a38,"Faculty of Biology, Technion - Israel Institute of Technology",https://ror.org/03qryx823
10.36010765/n0g4c33,"Department of Biology, Unit of Cell and Developmental Biology, University of Pisa",https://ror.org/03ad39j10
10.73799775/e1z3x87,Fondazione Pisana per la Scienza ONLUS,https://ror.org/04pyb7y63
10.81959823/j4b9j36,"Dipartimento di Bioscienze, Università degli Studi di Milano",https://ror.org/00wjc7c48
10.28018115/g3c1s93,"INGM, Istituto Nazionale Genetica Molecolare",https://ror.org/05rb1q636
10.99329565/b1w9j96,"Host-Pathogen Interactions in Tuberculosis Laboratory, The Francis Crick Institute",https://ror.org/04tnbqb63
10.1232689/f7e0o21,University of Warwick,https://ror.org/01a77tt86
10.83255163/x0z3t98,"Academic Respiratory Unit, North Bristol NHS Trust",https://ror.org/036x6gt55
10.32421650/l2a1c44,"Diabetes and Metabolism, Bristol Medical School, University of Bristol",https://ror.org/0524sp257
10.82022671/c1f6w28,University Hospitals Bristol and Weston NHS Foundation Trust,https://ror.org/03y9bvk93
10.1014427/e8t1x45,"Department of Paediatric Immunology and Infectious Diseases, Bristol Royal Hospital for Children",https://ror.org/01qgecw57
10.47456029/z0h6k62,"School of Population Health Sciences, University of Bristol",https://ror.org/0524sp257
10.61987672/h4t3g86,Helmholtz Centre for Infection Research,https://ror.org/03d0p2685
10.39871157/n2s8k09,"Department of Neurophysiology and Pathophysiology, University Medical Center Hamburg-Eppendorf",https://ror.org/01zgy1s35
10.41922717/n9u6g46,"School of Psychological Science, University of Bristol",https://ror.org/0524sp257
10.90099329/a0g6c08,"California Institute for Quantitative Biosciences (QB3), University of California, Berkley",https://ror.org/01an7q238
10.46626517/t4z9g74,"Center for Computational Biology, University of California, Berkeley",https://ror.org/01an7q238
10.58345619/r7a8q37,"Computation in Neural Circuits Group, Max Planck Institute for Brain Research",https://ror.org/02h1nk258
10.76672859/u8c0o67,"School of Life Sciences, Technical University of Munich",https://ror.org/02kkvpp62
10.59832731/a3t0l69,"Brighton and Sussex Medical School,, University of Sussex",https://ror.org/00ayhx656
10.30455423/c3q8v11,Bangor University,https://ror.org/006jb1a24
10.45868647/a6q8y65,"Department of Biophysics, UT Southwestern Medical Center",https://ror.org/00t9vx427
10.77575306/v5f1k20,"Department of Biochemistry, UT Southwestern Medical Center",https://ror.org/00t9vx427
10.6022893/h5r9e97,"Department of Biochemistry, University of Washington",https://ror.org/00cvxb145
10.96602387/r7j0j06,"Department of Life Sciences, University of Modena and Reggio Emilia",https://ror.org/02d4c4y02
10.77064328/p9z5d78,"Molecular and Cellular Modeling Group, Heidelberg Institute for Theoretical Studies",https://ror.org/01f7bcy98
10.29805622/b3k3r66,"Department of Chemistry, Biology and Biotechnology, University of Perugia",https://ror.org/00x27da85
10.95658190/i2v1l02,"Department of Biomedical, Metabolic and Neural Sciences, University of Modena and Reggio Emilia",https://ror.org/02d4c4y02
10.9036683/q8u1w64,"Department of Biotechnology, Chemistry and Pharmacy, University of Siena",https://ror.org/01tevnk56
10.20807248/g4f9l57,"Respiratory, Critical Care & Anesthesia UCL Great Ormond Street Institute of Child Health",https://ror.org/02jx3x895
10.61032494/c8y4w92,"Clinical and Experimental Medicine PhD Program, University of Modena and Reggio Emilia, Modena, Italy",https://ror.org/02d4c4y02
10.13532567/d8v5g86,"Department of Chemical and Pharmaceutical Science, University of Ferrara",https://ror.org/041zkgm14
10.49017590/t7o1m24,IBMC I3S,https://ror.org/005dkht93
10.41109647/s0z6j38,"Department of Biological Sciences, Faculty of Pharmacy, University of Porto",https://ror.org/043pwc612
10.95666065/c0d9u79,"Department of Medical Oncology, Amsterdam University Medical Center, Cancer Center Amsterdam, 1081HV, Vrije Universiteit Amsterdam",https://ror.org/008xxew50
10.25465301/z8b5j20,"Dept. of Medical Sciences and Laboratory for Technologies of Advanced Therapies (LTTA), University of Ferrara",https://ror.org/041zkgm14
10.86453632/y8k6q80,"Biochemistry and Biophysics Department, University of California San Francisco",https://ror.org/043mz5j54
10.77187843/v5t8t62,"Interdisciplinary Center for Scientific Computing (IWR), Heidelberg University",https://ror.org/038t36y30
10.14206331/k6v5h36,"Center for Molecular Biology (ZMBH), DKFZ-ZMBH Alliance, Heidelberg University",https://ror.org/038t36y30
10.78281111/g9i4s06,"Department of Plant Biology, University of California, Davis",https://ror.org/00tdyb139
10.51967025/o0w8c92,"Department of Plant and Soil Sciences, FABI, Innovation Africa, University of Pretoria",https://ror.org/00g0p6g84
10.20074627/n1j9f11,"Royal Botanic Gardens, Kew",https://ror.org/00ynnr806
10.28530483/v7w2s26,Janelia Research Campus,https://ror.org/013sk6x84
10.22299734/x9r2b57,"Department of Biology, Friday Harbor Laboratories, University of Washington",https://ror.org/00cvxb145
10.56829246/e6j3f85,"Life Sciences Institute, University of Michigan",https://ror.org/00jmfr291
10.39548441/f7p5j37,École Normale Supérieure Paris,https://ror.org/00hx6zz33
10.56686138/t6l5f30,Walter Reed Army Institute of Research,https://ror.org/0145znz58
10.64589375/x7o8c94,"The University of Edinburgh, Centre for Cardiovascular Science",https://ror.org/01nrxwf90
10.19417272/j2c0g54,"Institut Pasteur, Université Paris Cité, CNRS UMR3569, Viruses and RNA Interference Unit, F-75015",https://ror.org/02feahw73
10.34772408/n7p1i59,"Institut Pasteur de Bangui, Medical Entomology Laboratory",https://ror.org/01ee94y34
10.85568963/r9f1h53,"Institut Pasteur du Cambodge, Medical and Veterinary Entomology Unit",https://ror.org/03ht2dx40
